id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1372237751635021826,AfriqueHealth Info,Nigeria ,"A blogbuster, comprehensive, educative, informative, daily companion on your state of health.",2012-09-28 07:38:40,147,133,24,False,2021-03-17 17:25:49,"👉👉👉What are the categories of the COVID-19 Vaccines?

👉👉👉 This video explained in details the contents of the COVID… https://t.co/dPKXVLFDCx",,LinkedIn,0,0,False
1341812152672415744,Superb Speakers,Houston Texas Based,"Joyce Scott, CEO, ""Hidden Figure"" ISM Board, Ambitious ""Tech-Chick."" Alliance Of 130 Global Experts, Speak, Coach, Train, Facilitate& Entertainers, HubZone WOSB",2009-04-17 21:17:37,557,1786,82,False,2020-12-23 18:25:21,"#400MillionVaccineDosesBySummer  Pfizer-Biontech adds 

100 Million More Doses To #USASupply - Good News And… https://t.co/LrRpKBkCJk","['400MillionVaccineDosesBySummer', 'USASupply']",LinkedIn,0,0,False
1370503237003010057,BooksbyElle,"Florida, USA",We retweet hashtag #thevampiresnextdoor,2016-03-08 16:54:38,557,492,124,False,2021-03-12 22:33:29,Success! https://t.co/8zq1bhjUNy #COVID19 #Florida #PfizerBiontech,"['COVID19', 'Florida', 'PfizerBiontech']",Twitter for Android,0,0,False
1359949092235792384,John Freida,"Phoenix, AZ",Don't get your panties in a bunch if you don't like what I say. My opinions are my own so don't try to use them against me. Never make a homo mad.,2019-12-13 04:22:11,13,404,994,False,2021-02-11 19:35:04,First COVID vaccine shot! Easy and painless! #PfizerBiontech,['PfizerBiontech'],Twitter for Android,0,0,False
1344255847510192130,Paul Foden (Thee),Dystopian Plutocratic Britain,"Punctured bicycle on a hillside desolate🚵‍♂️🌹
Antifa🏁
Anti-Animal Cruelty🦊🦡
Blocked 🚫 by @mrjamesob, hahaha! Who/He
Codhead🐟 & Blue🌚",2009-04-15 22:35:08,479,1824,20216,False,2020-12-30 12:15:43,"Anybody know PERSONALLY anyone that's had second #Pfizer #Pfizervaccine yet?
I realise it's only second day btw.… https://t.co/ivWVLe2l7m","['Pfizer', 'Pfizervaccine']",Twitter for Android,0,0,False
1355434904935399425,perron,,"Ni des extrêmes ni de gauche ou de droite ou du centre 
Je bloque le nombre d abonné car cela veut rien dire
La critique est constructif et non négative",2018-04-10 07:49:56,36,77,5064,False,2021-01-30 08:37:18,"#PfizerBioNTech #PfizerVaccine #WallStreet #USA call for a boycott of other products from these labs
Their vaccine… https://t.co/uycdvlcZ1h","['PfizerBioNTech', 'PfizerVaccine', 'WallStreet', 'USA']",Twitter Web App,0,0,False
1340359723477069826,Colleen S. Kraft,"Atlanta, GA",Proud mom/wife. ID doc/med micro. Research so that everyone’s gut microbiome can be diverse. Cold hands (from alcohol based hand sanitizer)/warm heart.,2018-08-22 19:09:54,3824,2247,3614,True,2020-12-19 18:13:55,"""I think there must be something wrong with me, Linus. Christmas is coming, but I'm not happy. I don't feel the way… https://t.co/NtxGYv1ULq",,Twitter Web App,7,38,False
1354814727143133196,kristingreenwood, ,"Artist & F1 fanatic inspired by my travels and love of motorsport - For my motorsport art check out  @MTRSportArtist

 #Art #Photography  #motorsport #f1",2014-08-08 02:31:51,2825,2805,6247,False,2021-01-28 15:32:56,22 people died in care home. The outbreak started as residents began to have their first coronavirus vaccines. You… https://t.co/cb7QGypUgv,,Twitter for Android,2,10,False
1377279357446627332,Charlie,"Arizona, USA",Vive la vie,2012-04-13 01:01:39,32,186,2906,False,2021-03-31 15:19:22,Second vaccine done! No side effects 36 hours in! #vaccinatestate48 #PfizerBioNTech,"['vaccinatestate48', 'PfizerBioNTech']",Twitter for iPhone,0,5,False
1338663479608225800,مہر المعین المعلوم,سیارہ زمین,,2009-09-12 15:25:20,301,219,14504,False,2020-12-15 01:53:39,"By reading #Pfizer Phase-III details, what I have concluded that the #vaccine will immunize the death certificates… https://t.co/jLv1JF12Oy","['Pfizer', 'vaccine']",Twitter for Android,0,0,False
1353188889641377792,Sharp Shooter🏹🎯,Australia,"Pilgrim;Fighter!Islam ideology is very dangerous;So is Globalism and Climate extremism;Steer clear with all your strength!Pro-Australia!Eat,Sleep&Play well! 😎",2013-06-21 00:33:50,138,352,6803,False,2021-01-24 03:52:26,@SenatorWong @amapresident None of them are experts on Covid19. The so called vaccine is not a vaccine. It is a syn… https://t.co/pMavcP0k7E,,Twitter for Android,0,0,False
1362504978976407557,Million Marker,"Berkeley, CA","Curious about your exposure to #hormone disrupting chemicals like #BPA, #phthalates, and other #EDCs? Take our at-home test kit to #LearnWhatsInside",2019-05-15 00:04:52,136,529,639,False,2021-02-18 20:51:15,"Global pandemic #COVID19. We all need shoulders to the wheel so everyone, fairly and quickly, gets access to necess… https://t.co/qhxE1HCq43",['COVID19'],Twitter Web App,0,0,False
1396275359730049029,The Unbiased Science Podcast,,𝕎𝕖 𝕓𝕣𝕚𝕟𝕘 𝕤𝕔𝕚𝕖𝕟𝕥𝕚𝕗𝕚𝕔 𝕞𝕖𝕥𝕙𝕠𝕕 𝕥𝕠 𝕥𝕙𝕖 𝕞𝕒𝕕𝕟𝕖𝕤𝕤. Join us on the pod! Co-hosts: @doctor_love87 & Dr. Jess Steier,2020-07-10 15:18:40,1414,182,309,False,2021-05-23 01:22:41,"1/2 #PfizerBioNTech &amp; #Moderna are underway w/ younger #pediatric #COVID19 #vaccine trials, testing vaccines at 3 d… https://t.co/CkOajWE82P","['PfizerBioNTech', 'Moderna', 'pediatric', 'COVID19', 'vaccine']",Twitter Web App,2,9,False
1365446959931166720,BC Wildfire Weekly - Now Covering #COVID19,"British Columbia, Canada","Retweets #BCWildfire, 🇨🇦/🇺🇸/🌎 disaster relief, news & more. Not a government agency. RT's/MT's & follows ≠ endorsement.   Header 📸: Shawn Cahill",2018-08-20 23:55:52,1600,4999,51673,False,2021-02-26 23:41:38,"THREAD via @AngelaSterritt, @CBCVancouver.  

#COVID19 #COVID19BC #FirstNations #INDIGENOUS #PfizerBioNTech #Vaccine https://t.co/hxvXrhwoK7","['COVID19', 'COVID19BC', 'FirstNations', 'INDIGENOUS', 'PfizerBioNTech', 'Vaccine']",Twitter for iPad,0,0,False
1354285374609059841,Scholastica iet Intercultural Education & Training,ユニバース,"Isaiah 48:10  Behold, I have #refined you, but not as silver; I have tried you in the #furnace of affliction. Ps 46:10 Be still, and know that I am #God: #Jesus",2018-09-30 23:54:20,14,92,246,False,2021-01-27 04:29:29,"Pfizer,
Been never since touching the keyboards to talk to a #company such as yours. These are unusual times. Read… https://t.co/SkJzvG55jp",['company'],Twitter Web App,0,0,False
1369015909403262978,Pfizer BioNTech,,Pfizer BioNTech’s official account. Breakthroughs that change patients’ lives. Visit https://t.co/02kqBGKmAH to learn more.,2021-01-06 16:13:37,288,27,51,False,2021-03-08 20:03:22,"Happy #InternationalWomensDay thank you to all of the women who helped with the research, development, production,… https://t.co/5OEINNsm7Y",['InternationalWomensDay'],Twitter for iPhone,0,1,False
1372247199761981440,Jules,"London, England ",British,2009-04-24 13:15:38,265,641,13625,False,2021-03-17 18:03:22,"Queued with my NHS colleagues and had my second Covid-19 jab today, now fully juiced up with antibodies 😀… https://t.co/mF0ts0NC9h",,Twitter for Android,0,3,False
1341555427910270977,"Victor Kaytser, MD","New Jersey, USA","neurologist. I'm the cool dad.
Next: UTSW Pediatric Headache and Sports Neuro Fellowship
@RWJMSNeuro @RossMedSchool @FRAXAresearch @RushUniversity @UMich",2014-04-13 02:59:05,42,348,37,False,2020-12-23 01:25:13,Boom! 💥 Right in the delt! Grateful to be given this opportunity. ⁦@RWJUH⁩ ⁦@RWJMSNeuro⁩ ⁦@RWJBarnabas⁩ ✅ 1 of 2 💉🤗… https://t.co/QNcmDICOHs,,Twitter for iPhone,0,4,False
1349931300979785729,SHASHANK Sharma,,Just A Person Who Record’s The Happiness And Every Flavour Of Life in Camera 📷,2016-04-20 04:42:52,23,56,182,False,2021-01-15 04:07:57,"covidvaccine SYMPTOMS OF MY SISTER AFTER GETTING PFIZER COVID VACCINE 2021

https://t.co/1jytcWN4Gz

#PfizerVaccine… https://t.co/nKj2iA7hs7",['PfizerVaccine'],Twitter Web App,1,2,False
1436323413035995137,v6a6x6x Pronouns are: pe/nis,Indiana,"#AynRand ""The smallest minority on earth is the individual. Those who deny individual rights cannot claim to be defenders of minorities.""
#USAF SP VET! #2A",2011-06-09 17:43:17,953,1570,9593,False,2021-09-10 13:39:21,#PfizerBioNTech IT'S WIDELY known in the KZOO Mich. area that the CEO of PFIZER is NOT...NOT vaxxed.,['PfizerBioNTech'],Twitter Web App,1,0,False
1448310047759642631,Antoine Haddad,,Expat since 2015,2021-07-14 09:00:03,652,310,5345,False,2021-10-13 15:29:58,"Today I took my second shot of #PfizerBiontech, it literally took me 13 minutes from the moment I parked my car.

#UAE #Dubai 🇦🇪","['PfizerBiontech', 'UAE', 'Dubai']",Twitter for iPhone,1,33,False
1342972878644539393,Annoyed Scientist,"London, England",Research Scientist commenting on current affairs. Alt account as I can’t be “politically incorrect” in my normal one.,2020-12-23 15:30:37,3,27,46,False,2020-12-26 23:17:40,@DailyMailUK While I trust the #Pfizervaccine I would never trust the Oxford. Have you seen the kind of moronic twa… https://t.co/N7xgFdA1c8,['Pfizervaccine'],Twitter for iPhone,0,0,False
1428405749198303232,kristingreenwood,England,"Photographer / Artist / Creative

Immune brainwashing #ProChoice #freedom",2014-08-08 02:31:51,3417,3192,12155,False,2021-08-19 17:17:23,12 year old girl had a heart attack after the #Pfizer shot. She had a heart attack right after and 2 months later s… https://t.co/yLDTfvXXpn,['Pfizer'],Twitter for Android,5,3,False
1357880266090401799,EnemyAI,Aiville,I am a projection from chaos energy harnessed by the inception of an infinity matrix that creates all. My name is the sound of your voice.,2019-08-09 12:16:39,34,98,430,False,2021-02-06 02:34:18,@shegoeso You don’t actually want to be injected with an experimental biological agent. You have been tricked into… https://t.co/Uqtc7Cg7kH,,Twitter for iPhone,0,0,False
1377215333845635073,Riccardo Capelli,"Roma, Lazio",Student of •Construction Process Management• “La Sapienza”,2017-09-12 10:00:41,33,195,7798,False,2021-03-31 11:04:57,"The Pfizer vaccine appears to be 100% safe and effective in children 12-15 years old, if confirmed, it would be ver… https://t.co/2CAE6fEWt9",,Twitter for iPhone,0,0,False
1441339574391754755,Goddess Yawa,,,2021-07-20 08:53:14,1,43,166,False,2021-09-24 09:51:47,This hard-headed bitch fin'lly got her first dose today 💉 #PfizerBiontech 😸,['PfizerBiontech'],Twitter for Android,0,0,False
1431376685845385216,Love Truth 🇲🇶🇨🇦❤🇺🇸🐸🙏,,"God Win and The Boss Win🙏 ❤
Wind of change 🍿🍿
The Best is Yet To Come 🌅
Trump is the Best President 4 Ever 😍",2021-06-23 15:10:31,72,347,1009,False,2021-08-27 22:02:50,"I repeate : Any vaccine exist against the covid. Just make money.

The Suspicious FDA ""approval"" of the Pfizer Vacc… https://t.co/HFQAhJ7qdd",,Twitter for Android,0,1,False
1448537902837862402,Gulf News,United Arab Emirates,We don't just cover the news - we uncover the truth. The official Twitter feed from Gulf News.,2009-02-11 08:21:32,1288571,221,941,True,2021-10-14 06:35:23,"Third dose of #PfizerBioNTech: Are you eligible?

#DHA clarifies eligible categories for third dose of the #COVID19… https://t.co/CYqijXHZgO","['PfizerBioNTech', 'DHA', 'COVID19']",TweetDeck,1,5,False
1393196146219233280,gn3thsky,Canada,a loving mom to a beautiful daughter,2011-06-21 15:15:21,12,79,1039,False,2021-05-14 13:27:00,Finally got my first dose of #PfizerBiontech vaccine! Thank you Ministry of Health Ontario #GetVaccinated… https://t.co/MMIRtsE5bM,"['PfizerBiontech', 'GetVaccinated']",Twitter for iPhone,0,0,False
1357093212649885696,Ashley Proniewicz,"Rotherham, UK","Used Car Buyer for a franchise dealer group. Tweets on all things motor trade, cars, politics and other topical subjects. Views are my own.",2010-05-16 09:44:43,1170,831,169,False,2021-02-03 22:26:50,"Some good news regarding efficacy of #PfizerBiontech #Pfizervaccine after just one dose, though runs contrary to wh… https://t.co/WOXVU4kpNK","['PfizerBiontech', 'Pfizervaccine']",Twitter for iPad,0,0,False
1345947075997929475,ET Panache,"New Delhi, India","Follow @ETPanache for the latest on #fashion, #tech, #celebrities, #healthyliving, #lifelessons, #entertainment & more! A Times Internet Product",2009-04-29 09:31:57,32583,98,171,True,2021-01-04 04:16:04,"A close confidante of India’s corporate leadership and their go-to guy in the Gulf, banker #AnshumanMishra was said… https://t.co/M9nPZXhuOk",['AnshumanMishra'],TweetDeck,1,0,False
1361191445546364930,Ministry of Health_Lithuania,"Vilnius, Lithuania","The Ministry of Health of the Republic of Lithuania works across the health sector to ensure a high-quality, safe and equally accessible healthcare system.",2020-09-03 07:28:17,300,136,741,False,2021-02-15 05:51:44,The 9th batch of #COVID19Vaccines jointly developed by #PfizerBiontech - 29250 #vaccines in total - reached… https://t.co/XV5zX0qygX,"['COVID19Vaccines', 'PfizerBiontech', 'vaccines']",Twitter Web App,0,0,False
1395041974890156043,Eugen Tomac,"Bucureşti, România",Member of the European Parliament @EPSocialAffairs @EP_HumanRights @EP_Democracy #Euronest  @EPPGroup People's Movement Party RT ≠ endorsement,2015-11-22 14:40:35,395,186,545,True,2021-05-19 15:41:40,"New solutions to open tourism! #EU reopens borders for non-EU visitors:

📌vaccinated with an approved 🇪🇺💉… https://t.co/RE53349bok",['EU'],Twitter Web App,0,0,False
1341607694826782720,kid minty,Singapore,Husband | Father | Nomadic Wordsmith | Adventurer,2019-11-21 02:26:48,35,176,1608,False,2020-12-23 04:52:54,Pfizer right now be like.... #COVID19 #Pfizer #PfizerBioNTech #vaccine https://t.co/bMZtaECvLG,"['COVID19', 'Pfizer', 'PfizerBioNTech', 'vaccine']",Twitter for iPhone,0,0,False
1347634780263698433,Sherry,Canada,Leave this world a little better than you found it. —Robert Bade-Powell,2009-07-15 15:40:50,1271,1507,45004,False,2021-01-08 20:02:24,@WHO @DrTedros You endorse #PfizerBioNTech being given improperly. Shame on you for not following guidelines set by… https://t.co/hvVq2jFuUK,['PfizerBioNTech'],Twitter for iPhone,0,0,False
1346263768985026563,Sherry,Canada,Leave this world a little better than you found it. —Robert Bade-Powell,2009-07-15 15:40:50,1271,1508,44939,False,2021-01-05 01:14:29,"@RonaldNHughes https://t.co/psy4Gzk7qi Bonnie Henry pushes 2nd dose of #PfizerBioNTech vaccine out to 35 days, pote… https://t.co/JsTYGauX5p",['PfizerBioNTech'],Twitter for iPhone,0,1,False
1446287395947646978,ActivistBowen (PFIZERED TO THE MAX!/GET VAXXED!),Hong Kong,"AMERICAN in HONG KONG, person, blogger, dissident, son, brother, friend NOT a 1-man show; RTs = IMPORTANCE, NOT NECESSARILY ENDORSEMENTS; disagree RESPECTFULLY",2011-06-08 20:17:01,3968,4988,5047,False,2021-10-08 01:32:40,"4. ,...so, under XI's ORDERS, will carrie LAME/lam ALLOW #PFIZERBIONTECH/#PFIZER BOOSTER SHOTS???!!! (October 8, 20… https://t.co/dZPT06hIDv","['PFIZERBIONTECH', 'PFIZER']",Twitter Web App,0,0,False
1340130263263678466,Hussain Maqbool Ahmed,"Edmonton, Alberta, CAN",Nurse_Educator_Researcher_Ethicist,2013-04-01 07:06:59,261,459,7867,False,2020-12-19 03:02:07,"Inequity at it's new low 👇

#CovidVaccine #PfizerBioNTech #Covid19 #HealthcareWorkers #healthequity https://t.co/LwMVPIddxU","['CovidVaccine', 'PfizerBioNTech', 'Covid19', 'HealthcareWorkers', 'healthequity']",Twitter for Android,0,1,False
1446792559217373184,Yahoo Philippines,Philippines,"Official Twitter account of Yahoo Philippines for news updates, live tweets, and Yahoo product and event announcements",2009-02-10 04:20:04,241615,971,794,False,2021-10-09 11:00:00,"People who get Pfizer's two-shot vaccine may still catch COVID-19 in the months after they are fully vaccinated, tw… https://t.co/hZikA5NEoI",,TweetDeck,0,2,False
1344308844500037633,Ian Jenkins #DocsforVax,,Grey before my time,2011-11-23 20:48:17,74,245,524,False,2020-12-30 15:46:19,"I don’t often tweet, let alone about medical stuff or COVID-19 but - thank you to all the scientists, researchers,… https://t.co/EYXfQfeUVq",,Twitter for iPhone,0,13,False
1359938742648193030,knicknack,Hereabout,#Respect yo!,2012-11-05 12:38:50,267,170,705,False,2021-02-11 18:53:57,What an idea 👌🏻🤣👏🏻👏🏻 #valentinesdaygift #valentinesday2021 #ValentinesWeek #COVIDVaccine #PfizerVaccine… https://t.co/kyl0cJSUca,"['valentinesdaygift', 'valentinesday2021', 'ValentinesWeek', 'COVIDVaccine', 'PfizerVaccine']",Twitter for iPhone,0,0,False
1347254931175084033,Alan Forseth,"Kamloops, BC","I'm a small 'c' conservative, and BC & Canadian political junkie. 
E: bcpoliandmore@gmail.com  
Cell: 250.574.0328
F: https://t.co/9we2VyHIwh",2012-01-09 23:31:19,837,1641,4780,False,2021-01-07 18:53:01,@DanAlbas: To put it bluntly it will be some time before the vaccine delivery will make a significant impact… https://t.co/hFiOBYBCeC,,Twitter Web App,1,0,False
1339437206042193920,Medical Study Blog,,Medical Study Blog ⚕ provides information about the field of medicine along with health and wellness related topics.,2020-12-04 04:09:28,106,1079,32,False,2020-12-17 05:08:10,"@LotusOak2 Pfizer/BioNTech Coronavirus vaccine approved for emegency use by FDA!
View the article to know more!… https://t.co/tN4fsXCqob",,Twitter for Android,0,0,False
1364659026626285573,JB-78,United Kingdom,"Man Utd, FP-Shooters, Crypto",2018-02-03 23:41:10,214,958,1300,False,2021-02-24 19:30:40,#vaccine #PfizerBioNTech anyone else feel like crap after the vaccine? 🤢,"['vaccine', 'PfizerBioNTech']",Twitter for Android,0,0,False
